player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,name,,,
100366,Heiner,Seuss,R,19550204,GER,,,H Seuss,,,
100367,Belus,Prajoux,R,19550227,CHI,170,Q2895162,B Prajoux,,,
100368,Haroon,Ismail,R,19550227,ZIM,178,Q13513049,H Ismail,,,
100369,Herve,Gauvain,R,19550304,FRA,180,Q81221296,H Gauvain,,,
100370,Helmut,Beermann,R,19550309,GER,,,H Beermann,,,
100371,Robert,Baumgartner,R,19550311,GER,,,R Baumgartner,,,
100372,Trey,Waltke,R,19550316,USA,173,Q7839620,T Waltke,,,
100373,Christopher,Sylvan,R,19550318,USA,,,C Sylvan,,,
100374,Javier,Soler,L,19550325,ESP,,Q23772064,J Soler,,,
100375,John,Hayes,R,19550407,USA,193,Q6238395,J Hayes,,,
100376,Buster C,Mottram,R,19550425,GBR,193,Q2928786,B Mottram,,,
100377,Colin,Dowdeswell,R,19550512,GBR,185,Q464502,C Dowdeswell,,,
100378,David,Schneider,R,19550517,USA,185,Q5239547,D Schneider,,,
100379,Craig,Edwards,R,19550519,USA,175,Q17457380,C Edwards,,,
100380,Butch,Walts,R,19550604,USA,193,Q2928827,B Walts,,,
100381,Michael,Greenberg,R,19550611,USA,,,M Greenberg,,,
100382,Chris,Kachel,R,19550619,AUS,,Q2964756,C Kachel,,,
100383,Peter,Mcnamara,R,19550705,AUS,185,Q1508952,P Mcnamara,,,
100384,Alejandro,Cortes,R,19550714,COL,,Q4714511,A Cortes,,,
100385,Filip,Krajcik,R,19550723,AUT,,Q19971270,F Krajcik,,,
100386,Jose,Garcia,R,19550723,ESP,,,J Garcia,,,
100387,Jiri,Prucha,R,19550810,CZE,,Q106981794,J Prucha,,,
100388,Peter,Pearson,R,19550812,USA,,,P Pearson,,,
100389,Horace,Reid,R,19550814,USA,,,H Reid,,,
100390,Trevor,Allan,L,19550817,AUS,178,Q19975564,T Allan,,,
100391,Larry,Davidson,R,19550821,USA,,,L Davidson,,,
100392,Richard,Meyer,R,19550904,USA,183,Q7327797,R Meyer,,,
100393,Marcos,Hocevar,R,19550926,BRA,185,Q2740863,M Hocevar,,,
100394,Angel,Gimenez,R,19551010,ESP,163,Q8076837,A Gimenez,,,
100395,Victor,Pecci,R,19551015,PAR,193,Q715523,V Pecci,,,
100396,Martin,Robinson,L,19551019,GBR,,Q96392148,M Robinson,,,
100397,Terry,Rocavert,R,19551021,AUS,180,Q7704959,T Rocavert,,,
100398,Julio,Goes,R,19551025,BRA,180,Q10313439,J Goes,,,
100399,Rocky,Maguire,R,19551027,USA,,,R Maguire,,,
100400,Hubertus,Hoyt,R,19551103,USA,,,H Hoyt,,,
100401,Sean,Sorensen,R,19551112,IRL,,Q7441447,S Sorensen,,,
100402,Francisco,Gonzalez,R,19551119,PAR,193,Q281439,F Gonzalez,,,
100403,Rolf,Gehring,R,19551125,GER,185,Q73896,R Gehring,,,
100404,David,Sherbeck,R,19551202,USA,,Q17442289,D Sherbeck,,,
100405,Fernando,Maynetto,R,19551202,PER,,Q5444825,F Maynetto,,,
100406,Greg,Halder,R,19551205,CAN,188,,G Halder,,,
100407,Dale,Collings,R,19551216,AUS,,Q3012292,D Collings,,,
100408,Gary,Plock,R,19551221,USA,175,,G Plock,,,
100409,Randy,Crawford,R,19551222,USA,188,,R Crawford,,,
100410,Tim,Garcia,R,19551228,USA,,Q56702380,T Garcia,,,
100411,Pavel,Slozil,R,19551229,CZE,173,Q1445074,P Slozil,,,
100412,Bruce,Nichols,R,19551231,USA,,Q4978078,B Nichols,,,
100413,Ulrich,Marten,R,19560101,GER,,Q7879844,U Marten,,,
100414,Gunther,Gnettner,R,19560112,GER,,,G Gnettner,,,
100415,Michael,Grant,R,19560203,USA,178,Q96392800,M Grant,,,
100416,Bill,Maze,R,19560209,USA,,Q4910058,B Maze,,,
100417,Hans,Gildemeister,R,19560209,CHI,183,Q630148,H Gildemeister,,,
100418,Geoff,Martinez,R,19560213,USA,,,G Martinez,,,
100419,Todd,Lundy,R,19560217,USA,,,T Lundy,,,
100420,Hans,Ritschard,R,19560225,SUI,,,H Ritschard,,,
100421,Jan,Norback,R,19560306,SWE,,Q18346977,J Norback,,,
100422,Bruce,Manson,L,19560320,USA,173,Q2926443,B Manson,,,
100423,Jochen,Hierl,R,19560321,GER,,,J Hierl,,,
100424,Warren,Eber,R,19560328,USA,,,W Eber,,,
100425,Junie,Chatman,R,19560329,USA,,,J Chatman,,,
100426,Hans Peter,Kandler,R,19560402,AUT,185,Q29995040,H Kandler,,,
100427,Ferrante,Rocchi,L,19560411,ITA,180,Q55314859,F Rocchi,,,
100428,Gene,Mayer,R,19560411,USA,183,Q2760368,G Mayer,,,
100429,Miguel,Mir,R,19560418,ESP,,Q6844679,M Mir,,,
100430,David,Carter,R,19560421,AUS,183,Q5232213,D Carter,,,
100431,Mansour,Bahrami,R,19560426,IRI,178,Q564631,M Bahrami,,,
100432,Robert,Bettauer,R,19560502,CAN,175,,R Bettauer,,,
100433,Fritz,Don,R,19560513,NED,,,F Don,,,
100434,Tomas,Smid,R,19560520,CZE,190,Q957327,T Smid,,,
100435,Regis,Brunet,R,19560531,FRA,183,,R Brunet,,,
100436,Nick,Saviano,L,19560605,USA,180,Q11738414,N Saviano,,,
100437,Bjorn,Borg,R,19560606,SWE,180,Q104506,B Borg,,,
100438,Carlos,Gattiker,R,19560606,ARG,175,Q5042117,C Gattiker,,,
100439,Mike,Barr,R,19560627,USA,,Q84893874,M Barr,,,
100440,Eddie,Edwards,R,19560703,RSA,190,Q5336001,E Edwards,,,
100441,Mark,Darby,R,19560703,USA,185,,M Darby,,,
100442,Gianni,Marchetti,R,19560708,ITA,,Q55281100,G Marchetti,,,
100443,Christophe,Freyss,L,19560830,FRA,183,Q2966243,C Freyss,,,
100444,Werner,Zirngibl,R,19560904,GER,,Q215117,W Zirngibl,,,
100445,Steve,Denton,R,19560905,USA,188,Q53408,S Denton,,,
100446,John,Sadri,R,19560919,USA,188,Q3106867,J Sadri,,,
100447,Juan,Nunez,R,19560923,CHI,190,Q6300611,J Nunez,,,
100448,Bruce,Foxworth,R,19560925,USA,180,Q30019877,B Foxworth,,,
100449,Stanislav,Birner,R,19561011,CZE,170,Q3496726,S Birner,,,
100450,Leo,Palin,R,19561020,FIN,178,Q13546,L Palin,,,
100451,Tony,Graham,R,19561029,USA,,Q7822469,T Graham,,,
100452,Bill,Scanlon,R,19561113,USA,185,Q2760380,B Scanlon,,,
100453,Jose Luis,Damiani,R,19561121,URU,185,Q6292750,J Damiani,,,
100454,Mehl,Ampon,R,19561130,USA,,,M Ampon,,,
100455,Tony,Lloyd,R,19561203,GBR,,Q3531809,T Lloyd,,,
100456,Ferdi,Taygan,R,19561205,USA,173,Q760713,F Taygan,,,
100457,Carlos,Soares,R,19561213,BRA,,,C Soares,,,
100458,Pedro,Gonzalez,R,19561218,PUR,,,P Gonzalez,,,
100459,Tracy,Delatte,R,19561222,USA,178,Q7831721,T Delatte,,,
100460,Jose,Lopez Maeso,R,19561224,ESP,173,Q605230,J Lopez Maeso,,,
100461,Billy,Martin,R,19561225,USA,178,Q2903676,B Martin,,,
100462,Jeff,Etterbeek,R,19561231,USA,,,J Etterbeek,,,
100463,Ben,Mckown,R,19570111,USA,,,B Mckown,,,
100464,Warren,Maher,R,19570115,AUS,,Q7970374,W Maher,,,
100465,Mike,Shore,R,19570120,USA,,Q87471822,M Shore,,,
100466,Maurice,Hunter,R,19570127,USA,,,M Hunter,,,
100467,Mark,Turpin,R,19570204,USA,183,,M Turpin,,,
100468,Dominique,Bedel,R,19570220,FRA,185,Q3034986,D Bedel,,,
100469,Ashok,Amritraj,R,19570222,IND,,,A Amritraj,,,
100470,Juan Carlos,Andrade,R,19570222,ESP,,,J Andrade,,,
100471,Mark,Vines,L,19570223,USA,170,Q3294272,M Vines,,,
100472,Craig,Wittus,R,19570224,USA,180,Q5181609,C Wittus,,,
100473,Glenn,Petrovic,R,19570303,USA,,,G Petrovic,,,
100474,Chris,Lewis,R,19570309,NZL,180,,C Lewis,,,
100475,Matt,Mitchell,R,19570316,USA,180,Q1909253,M Mitchell,,,
100476,Nigel,Sears,R,19570404,GBR,,Q16189495,N Sears,,,
100477,Gianni,Ocleppo,R,19570406,ITA,183,Q464773,G Ocleppo,,,
100478,Pascal,Deniau,R,19570407,FRA,185,,P Deniau,,,
100479,Reinhart,Probst,R,19570417,GER,,Q24263724,R Probst,,,
100480,Josef,Brabenec,R,19570424,CAN,,Q98953023,J Brabenec,,,
100481,Roberto,Vizcaino,R,19570425,ESP,178,Q7351942,R Vizcaino,,,
100482,Jochen,Settelmeyer,R,19570507,GER,,,J Settelmeyer,,,
100483,Christophe,Casa,R,19570530,FRA,178,Q2966139,C Casa,,,
100484,Pem,Guerry,R,19570606,USA,,,P Guerry,,,
100485,Tsuyoshi,Fukui,R,19570622,JPN,170,Q7850370,T Fukui,,,
100486,Christophe Roger,Vasselin,R,19570708,FRA,188,Q2966474,C Vasselin,,,
100487,Renald,Etienne,R,19570714,USA,175,,R Etienne,,,
100488,Chris,Delaney,R,19570716,USA,,Q5106380,C Delaney,,,
100489,Larry,Stefanki,R,19570723,USA,178,Q463719,L Stefanki,,,
100490,Jaroslav,Navratil,R,19570724,CZE,196,Q1683632,J Navratil,,,
100491,Alan,Chandronnait,R,19570731,USA,,,A Chandronnait,,,
100492,John,Austin,R,19570731,USA,193,Q3180953,J Austin,,,
100493,Eric,Sherbeck,R,19570807,USA,193,Q23039442,E Sherbeck,,,
100494,John,Picken,R,19570809,CAN,,,J Picken,,,
100495,Wayne,Hampson,R,19570823,AUS,183,Q7976297,W Hampson,,,
100496,Charles Buzz,Strode,R,19570905,USA,183,,C Strode,,,
100497,Markus,Gunthardt,R,19570910,SUI,178,Q1412218,M Gunthardt,,,
100498,Klaus,Eberhard,R,19570915,GER,,Q1563179,K Eberhard,,,
100499,Chris,Mayotte,R,19570916,USA,186,Q1077521,C Mayotte,,,
100500,Rohun,Beven,R,19570921,GBR,,,R Beven,,,
100501,Gregoire,Rafaitin,R,19570926,FRA,180,,G Rafaitin,,,
100502,Vincent,Van Patten,R,19571017,USA,180,Q3559869,V Van Patten,,,
100503,Lorenzo,Fargas,R,19571019,ESP,173,Q54860943,L Fargas,,,
100504,Jerome,Vanier,L,19571102,FRA,175,Q56434243,J Vanier,,,
100505,Famiano,Meneschincheri,R,19571113,ITA,,Q107258227,F Meneschincheri,,,
100506,Howard,Schoenfield,R,19571115,USA,,Q16269511,H Schoenfield,,,
100507,Curt,Stalder,R,19571120,USA,,,C Stalder,,,
100508,Peter,Spang,R,19571120,GER,,,P Spang,,,
100509,Joakim,Berner,R,19571121,FIN,178,,J Berner,,,
100510,Franco,Merlone,R,19571216,ITA,,Q107258417,F Merlone,,,
100511,Kevin,Manning,R,19571218,USA,175,,K Manning,,,
100512,Robert,Reininger,R,19580101,AUT,185,Q24005180,R Reininger,,,
100513,Hugo,Roverano,R,19580103,URU,,Q87093738,H Roverano,,,
100514,Manfred,Jungnitsch,R,19580103,GER,,,M Jungnitsch,,,
100515,Shlomo,Glickstein,R,19580106,ISR,188,Q2587010,S Glickstein,,,
100516,Andrew,Jarrett,R,19580109,GBR,,Q4757490,A Jarrett,,,
100517,Matt,Doyle,R,19580113,USA,193,Q6788580,M Doyle,,,
100518,Ricardo,Acuna,R,19580113,CHI,175,Q2742001,R Acuna,,,
100519,Scott,Mccain,R,19580115,USA,180,,S Mccain,,,
100520,Juan,Farrow,R,19580118,USA,180,Q27049872,J Farrow,,,
100521,Doug,Adler,L,19580120,USA,,,D Adler,,,
100522,Chris,Dunk,R,19580123,USA,193,Q5106453,C Dunk,,,
100523,Erick,Iskersky,R,19580125,USA,180,Q5388163,E Iskersky,,,
100524,Shozo,Shiraishi,R,19580127,JPN,,Q11580192,S Shiraishi,,,
100525,Gilles,Moretton,R,19580210,FRA,190,Q3106414,G Moretton,,,
100526,Ricardo,Ycaza,R,19580216,ECU,183,Q3430343,R Ycaza,,,
100527,Chris,Bradnam,R,19580226,GBR,,,C Bradnam,,,
100528,Randy,Druz,R,19580226,USA,,,R Druz,,,
100529,Kevin,Curren,R,19580302,USA,185,Q53400,K Curren,,,
100530,Andreas,Maurer,R,19580308,GER,175,Q96378,A Maurer,,,
100531,Arnaud,Decugis,R,19580325,FRA,,,A Decugis,,,
100532,Johan,Kriek,R,19580405,USA,175,Q54530,J Kriek,,,
100533,Paul,Avis,R,19580414,RSA,,,P Avis,,,
100534,Steve,Meister,R,19580421,USA,193,Q7613355,S Meister,,,
100535,Tony,Giammalva,R,19580421,USA,190,Q2442549,T Giammalva,,,
100536,Fernando,Luna,R,19580424,ESP,175,Q552502,F Luna,,,
100537,Mike,Brunnberg,R,19580504,USA,190,Q19953072,M Brunnberg,,,
100538,Alejandro,Gattiker,R,19580505,ARG,180,Q8194064,A Gattiker,,,
100539,Rick,Meyers,R,19580514,USA,173,,R Meyers,,,
100540,Drew,Gitlin,R,19580526,USA,178,Q742393,D Gitlin,,,
100541,Jan,Kallquist,R,19580531,SWE,,,J Kallquist,,,
100542,Geoff,Macdonald,R,19580605,USA,,Q5534214,G Macdonald,,,
100543,Peter,Elter,R,19580610,GER,178,Q7173851,P Elter,,,
100544,Tony,Mmoh,R,19580614,NGR,178,Q2442732,T Mmoh,,,
100545,Deon,Joubert,L,19580619,RSA,,Q18340778,D Joubert,,,
100546,Eric,Fromm,R,19580627,USA,178,Q3056270,E Fromm,,,
100547,Rocky,Royer,R,19580627,USA,,Q54614192,R Royer,,,
100548,Ivan,Kley,R,19580629,BRA,183,Q10304381,I Kley,,,
100549,Jeff,Lee,R,19580702,USA,,,J Lee,,,
100550,Brad,Guan,R,19580710,AUS,,Q4953964,B Guan,,,
100551,Brad,Drewett,L,19580719,AUS,185,Q461077,B Drewett,,,
100552,Norbert,Henn,R,19580802,GER,,,N Henn,,,
100553,Nduka,Odizor,R,19580809,NGR,183,Q1415593,N Odizor,,,
100554,Matthew,McDonald,R,19580811,USA,,,M McDonald,,,
100555,Jose Luis,Clerc,R,19580816,ARG,185,Q1373467,J Clerc,,,
100556,Brian,Levine,R,19580820,RSA,183,Q4964491,B Levine,,,
100557,Jai,Dilouie,R,19580911,USA,,Q22958982,J Dilouie,,,
100558,Rodney,Crowley,R,19580922,USA,,,R Crowley,,,
100559,Mike,Gandolfo,R,19581003,USA,,Q17300518,M Gandolfo,,,
100560,Jacques,Manset,R,19581011,USA,185,Q38678473,J Manset,,,
100561,Peter,Smylie,R,19581011,AUS,,Q62473938,P Smylie,,,
100562,Tom,Cain,R,19581011,USA,185,Q22095401,T Cain,,,
100563,Joel,Hoffman,R,19581014,USA,,,J Hoffman,,,
100564,Cary,Stansbury,R,19581017,USA,196,Q56809087,C Stansbury,,,
100565,Lloyd,Bourne,R,19581018,USA,190,Q3257516,L Bourne,,,
100566,Hitoshi,Shirato,R,19581019,JPN,,Q81894225,H Shirato,,,
100567,Chip,Hooper,R,19581024,USA,198,Q2963834,C Hooper,,,
100568,John,Mattke,R,19581029,USA,183,Q29343269,J Mattke,,,
100569,Toru,Yonezawa,R,19581031,JPN,188,Q56809131,T Yonezawa,,,
100570,Marty,Davis,R,19581115,USA,183,Q1428545,M Davis,,,
100571,Mark,Freedman,R,19581119,USA,,Q87725068,M Freedman,,,
100572,Ney,Keller,R,19581202,BRA,,Q23908913,N Keller,,,
100573,Ron,Hightower,R,19581212,USA,185,Q28606694,R Hightower,,,
100574,Peter,Rennert,L,19581226,USA,185,Q2483691,P Rennert,,,
100575,Andy,Andrews,R,19590101,USA,185,Q2849052,A Andrews,,,
100576,John,Huebner,R,19590112,USA,,,J Huebner,,,
100577,Rory,Chappell,R,19590113,RSA,,Q84065117,R Chappell,,,
100578,Brent,Pirow,R,19590206,RSA,,Q83077575,B Pirow,,,
100579,Heinz,Gunthardt,R,19590208,SUI,180,Q638555,H Gunthardt,,,
100580,Rick,Cowden,R,19590209,USA,,,R Cowden,,,
100581,John,McEnroe,L,19590216,USA,180,Q16474,J McEnroe,,,
100582,Tom,Caine,R,19590228,USA,,,T Caine,,,
100583,Jeff,Robbins,R,19590301,USA,,,J Robbins,,,
100584,Peter,Lamb,R,19590312,RSA,,,P Lamb,,,
100585,Van,Winitsky,L,19590312,USA,185,Q677136,V Winitsky,,,
100586,Eliot,Teltscher,R,19590315,USA,178,Q1762775,E Teltscher,,,
100587,Steve,Guy,R,19590315,NZL,188,Q1431261,S Guy,,,
100588,Pender,Murphy,R,19590319,USA,,Q84073353,P Murphy,,,
100589,Harald,Theissen,R,19590323,GER,,Q5653995,H Theissen,,,
100590,Reid,Freeman,R,19590404,USA,,,R Freeman,,,
100591,Matt,Horwitch,R,19590410,USA,,,M Horwitch,,,
100592,Robert,Vant Hof,R,19590410,USA,193,Q1115302,R Vant Hof,,,
100593,Miloslav,Lacek,L,19590416,CZE,175,,M Lacek,,,
100594,Kevin,Kerns,R,19590424,USA,,,K Kerns,,,
100595,Ronnie,Bathman,R,19590424,SWE,183,Q2165991,R Bathman,,,
100596,Bill,Cowan,R,19590428,CAN,,Q105713010,B Cowan,,,
100597,Jay,Lapidus,L,19590501,USA,188,Q6166829,J Lapidus,,,
100598,Wolfgang,Popp,R,19590519,GER,183,Q119895,W Popp,,,
100599,Bernard,Boileau,R,19590525,BEL,185,Q2897563,B Boileau,,,
100600,Pascal,Portes,R,19590528,FRA,175,Q3367571,P Portes,,,
100601,Ricardo,Sanchez Rueda,R,19590606,ESP,173,,R Sanchez Rueda,,,
100602,Vallis,Wilder,R,19590608,USA,190,,V Wilder,,,
100603,Roland,Stadler,U,19590614,SUI,178,Q7360439,R Stadler,,,
100604,Egan,Adams,R,19590615,USA,178,Q23542556,E Adams,,,
100605,Charlie,Fancutt,R,19590617,AUS,178,Q5084826,C Fancutt,,,
100606,Mike,Bauer,R,19590629,USA,188,Q1490111,M Bauer,,,
100607,Eduardo,Bengoechea,R,19590702,ARG,185,Q552789,E Bengoechea,,,
100608,John,Benson,R,19590702,USA,,Q6221595,J Benson,,,
100609,Zoltan,Kuharszky,R,19590708,HUN,183,Q8073608,Z Kuharszky,,,
100610,Eduard,Pana,R,19590717,ROU,,,E Pana,,,
100611,Mel,Purcell,R,19590718,USA,178,Q325724,M Purcell,,,
100612,Alvaro,Margets,R,19590726,ESP,,,A Margets,,,
100613,Clarke,Diehl,R,19590728,USA,,,C Diehl,,,
100614,Massimo,Grassotti,R,19590808,ITA,,,M Grassotti,,,
100615,Gianluca,Rinaldini,R,19590810,ITA,,Q5558152,G Rinaldini,,,
100616,Andy,Kohlberg,L,19590817,USA,178,Q4760909,A Kohlberg,,,
100617,Bud,Schultz,R,19590821,USA,193,Q4983937,B Schultz,,,
100618,Leif,Shiras,R,19590821,USA,183,Q2579213,L Shiras,,,
100619,George,Kalovelonis,R,19590823,GRE,190,Q20668788,G Kalovelonis,,,
100620,Eduardo,Osta,L,19590904,ESP,160,Q5340720,E Osta,,,
100621,Larry,Barnett,R,19590904,USA,178,,L Barnett,,,
100622,Patrizio,Parrini,R,19590905,ITA,,Q13513032,P Parrini,,,
100623,Roger,Knapp,L,19590907,USA,183,Q46998409,R Knapp,,,
100624,Derek,Tarr,L,19590915,USA,185,Q5262390,D Tarr,,,
100625,Scott,Lipton,L,19590915,USA,,Q55081459,S Lipton,,,
100626,Andy,Garcia,R,19590929,USA,175,,A Garcia,,,
100627,George,Jarck,R,19591010,USA,,,G Jarck,,,
100628,Michiel,Schapers,R,19591011,NED,201,Q1931269,M Schapers,,,
100629,Tiger,Buford,R,19591021,USA,,,T Buford,,,
100630,Gustavo,Guerrero,L,19591022,ARG,180,Q5621414,G Guerrero,,,
100631,Tim,Wilkison,L,19591123,USA,180,Q176303,T Wilkison,,,
100632,Rolando,Vazquez,R,19591127,USA,,,R Vazquez,,,
100633,Scott,Bondurant,R,19591205,USA,,,S Bondurant,,,
100634,Larry,Gottfried,R,19591208,USA,,Q50413364,L Gottfried,,,
100635,Mark,Dickson,R,19591208,USA,190,Q3294056,M Dickson,,,
100636,Gustavo,Tiberti,R,19591211,ARG,175,Q5621518,G Tiberti,,,
100637,Stefan,Hermann,R,19591213,GER,190,Q24005570,S Hermann,,,
100638,David,Mustard,L,19591229,NZL,180,Q22007096,D Mustard,,,
100639,Blaine,Willenborg,R,19600104,USA,170,Q599540,B Willenborg,,,
100640,Stefan,Simonsson,R,19600105,SWE,175,Q3497896,S Simonsson,,,
100641,Jan,Van Langendonck,R,19600110,BEL,,Q83617162,J Van Langendonck,,,
100642,Juan Carlos,Yunis,R,19600117,ARG,,Q102245319,J Yunis,,,
100643,Remi,Osho,R,19600119,NGR,178,,R Osho,,,
100644,Alexander,Zverev,R,19970420,GER,198,Q4189526,A Zverev,,,
100645,Huub,Van Boeckel,R,19600125,NED,190,Q2678408,H Van Boeckel,,,
100646,Claudio,Panatta,R,19600202,ITA,178,Q464779,C Panatta,,,
100647,Kiyotaka,Tachibana,R,19600202,JPN,,,K Tachibana,,,
100648,Sadiq,Abdullahi,R,19600202,NGR,,Q7397954,S Abdullahi,,,
100649,David,Dowlen,R,19600203,USA,178,Q1174255,D Dowlen,,,
100650,Dirk,Vestweber,R,19600213,GER,,,D Vestweber,,,
100651,Alejandro,Ganzabal,R,19600216,ARG,180,Q4714543,A Ganzabal,,,
100652,Cassio,Motta,R,19600222,BRA,180,Q1149828,C Motta,,,
100653,Andres,Gomez,L,19600227,ECU,193,Q335350,A Gomez,,,
100654,Ray,Disco,R,19600304,USA,,,R Disco,,,
100655,Fritz,Buehning,R,19600305,USA,196,Q3087926,F Buehning,,,
100656,Ivan,Lendl,R,19600307,USA,188,Q182736,I Lendl,,,
100657,Mike,Leach,L,19600309,USA,180,Q655759,M Leach,,,
100658,Andy,Gordon,R,19600316,USA,,,A Gordon,,,
100659,Helmar,Stiegler,R,19600318,AUT,,,H Stiegler,,,
100660,Bob,Green,R,19600325,USA,193,Q13512802,B Green,,,
100661,Damir,Keretic,R,19600326,GER,178,Q3012895,D Keretic,,,
100662,Javier,Contreras,R,19600327,MEX,173,,J Contreras,,,
100663,Marcel,Freeman,R,19600330,USA,173,Q1893014,M Freeman,,,
100664,Stephan,Medem,L,19600402,SUI,185,Q7608151,S Medem,,,
100665,Andy,Avrams,R,19600403,USA,,,A Avrams,,,
100666,Ross,Dubbins,R,19600404,USA,190,,R Dubbins,,,
100667,Per,Hjertquist,R,19600406,SWE,183,Q7166706,P Hjertquist,,,
100668,Jeff,Arons,R,19600407,USA,,Q56434265,J Arons,,,
100669,Charles Bud,Cox,R,19600411,USA,196,,C Cox,,,
100670,Thomas,Renz,R,19600415,GER,,,T Renz,,,
100671,Guillermo,Stevens,R,19600422,MEX,180,Q106608333,G Stevens,,,
100672,Derek,Segal,R,19600507,RSA,178,Q105709083,D Segal,,,
100673,Robbie,Venter,L,19600507,RSA,180,Q22096431,R Venter,,,
100674,Jeff,Turpin,R,19600513,USA,188,Q23039557,J Turpin,,,
100675,John,Mccurdy,R,19600513,AUS,188,Q3182045,J Mccurdy,,,
100676,Yannick,Noah,R,19600518,FRA,193,Q221908,Y Noah,,,
100677,Bob,Blazekovic,R,19600526,USA,,,B Blazekovic,,,
100678,Bill,Gilmour,R,19600529,AUS,,,B Gilmour,,,
100679,Jeremy,Dier,R,19600530,GBR,,,J Dier,,,
100680,Peter,Johnston,L,19600601,AUS,178,Q7175023,P Johnston,,,
100681,Morris Skip,Strode,R,19600605,USA,193,,M Strode,,,
100682,Ernie,Fernandez,R,19600608,PUR,190,Q5394470,E Fernandez,,,
100683,Robert,Crames,R,19600621,USA,,,R Crames,,,
100684,Andreas,Muschik,R,19600710,GER,,,A Muschik,,,
100685,Martin,Guntrip,R,19600718,GBR,,,M Guntrip,,,
100686,Karl,Richter,L,19600721,USA,170,Q25189983,K Richter,,,
100687,Delayne,Howell,R,19600727,USA,,,D Howell,,,
100688,Mike,Benson,R,19600801,USA,,,M Benson,,,
100689,Tim,Mayotte,R,19600803,USA,190,Q961974,T Mayotte,,,
100690,Marco,Armellini,R,19600817,ITA,188,Q55314861,M Armellini,,,
100691,Ivo,Werner,R,19600819,GER,180,Q13360671,I Werner,,,
100692,Greg,Amaya,R,19600823,USA,,,G Amaya,,,
100693,James,Rubin,R,19600829,USA,,,J Rubin,,,
100694,Eric,Riley,R,19600831,USA,,,E Riley,,,
100695,Tim,Downey,R,19600831,USA,,,T Downey,,,
100696,Mark,Buckley,R,19600901,USA,178,Q50365666,M Buckley,,,
100697,Choon Ho,Kim,R,19600902,KOR,163,Q55760972,C Kim,,,
100698,Young Dae,Jeon,R,19601004,KOR,183,,Y Jeon,,,
100699,Chris,Johnstone,R,19601012,AUS,175,Q5107026,C Johnstone,,,
100700,Heinz,Gildemeister,R,19601018,CHI,178,Q5893570,H Gildemeister,,,
100701,Marko,Ostoja,R,19601020,CRO,175,Q6771222,M Ostoja,,,
100702,Sean,Brawley,R,19601024,USA,178,,S Brawley,,,
100703,Randy,Nixon,R,19601105,USA,193,Q46995373,R Nixon,,,
100704,Billy,Nealon,L,19601111,USA,178,Q47003963,B Nealon,,,
100705,Erik,Vant Hof,R,19601112,USA,188,Q24263697,E Vant Hof,,,
100706,Mike,Howard,R,19601114,USA,,,M Howard,,,
100707,Mark,Witsken,R,19601130,USA,188,,M Witsken,,,
100708,Kevin,Mcclintic,R,19601201,USA,,,K Mcclintic,,,
100709,Greg,Neuhart,R,19601202,USA,206,,G Neuhart,,,
100710,Phil,Lehnhoff,R,19601208,USA,,Q84001974,P Lehnhoff,,,
100711,Pedro,Rebolledo,R,19601217,CHI,170,Q3898710,P Rebolledo,,,
100712,Tres,Cushing,R,19601225,USA,,,T Cushing,,,
100713,John,Fitzgerald,R,19601228,AUS,183,Q426049,J Fitzgerald,,,
100714,Broderick,Dyke,L,19601231,AUS,183,Q464343,B Dyke,,,
100715,Jim,Gurfein,L,19610104,USA,175,Q13512804,J Gurfein,,,
100716,Norm,Schellenger,R,19610112,USA,180,,N Schellenger,,,
100717,Tim,Robson,R,19610114,GBR,,,T Robson,,,
100718,Paul,Crozier,R,19610121,USA,,,P Crozier,,,
100719,Juan,Avendano,R,19610129,ESP,178,Q736248,J Avendano,,,
100720,Ted,Erck,R,19610214,USA,193,,T Erck,,,
100721,Wolfgang,Baerenthaler,R,19610215,AUT,,,W Baerenthaler,,,
100722,Michael,Fancutt,R,19610220,AUS,190,Q6830203,M Fancutt,,,
100723,Jacques,Hervet,R,19610225,FRA,,Q101220114,J Hervet,,,
100724,Gary,Niebur,L,19610309,USA,188,,G Niebur,,,
100725,Michael,Mortensen,R,19610312,DEN,188,Q962886,M Mortensen,,,
100726,Greg,Whitecross,R,19610315,AUS,185,,G Whitecross,,,
100727,Raul Antonio,Viver,L,19610317,ECU,190,Q3420189,R Viver,,,
100728,Todd,Nelson,R,19610318,USA,185,Q7812545,T Nelson,,,
100729,Fernando,Soler,R,19610327,ESP,185,Q107365859,F Soler,,,
100730,Florin,Segarceanu,R,19610329,ROU,180,Q3074321,F Segarceanu,,,
100731,Hector,Ortiz,R,19610402,MEX,180,Q107210398,H Ortiz,,,
100732,Ricardo,Rivera,R,19610408,ARG,,Q102253988,R Rivera,,,
100733,Woo Ryong,Lee,R,19610408,KOR,173,,W Lee,,,
100734,Andy,Krantz,R,19610411,USA,,,A Krantz,,,
100735,Stevenson,Clarke,R,19610413,USA,,,S Clarke,,,
100736,Hugo,Nunez,R,19610414,ECU,170,Q85767654,H Nunez,,,
100737,Gary,Lemon,R,19610416,USA,190,Q84001975,G Lemon,,,
100738,Schalk,Van Der Merwe,R,19610416,RSA,,Q7430937,S Van Der Merwe,,,
100739,Miguel,Margets,R,19610420,ESP,,,M Margets,,,
